Date,Decimal Date,MJD,Up
2022-07-28 00:00:00,2022.570841889117,59788.0,0.0004651201306842268
2022-07-28 03:00:00,2022.5711841204654,59788.125,0.0006529577658511698
2022-07-28 06:00:00,2022.5715263518139,59788.25,0.0008157490519806743
2022-07-28 09:00:00,2022.5718685831623,59788.375,0.0010972821619361
2022-07-28 12:00:00,2022.5722108145105,59788.5,0.0014566592872142
2022-07-28 15:00:00,2022.572553045859,59788.625,0.0015468867495656
2022-07-28 18:00:00,2022.5728952772074,59788.75,0.0015614652074873
2022-07-28 21:00:00,2022.5732375085558,59788.875,0.0014567810576409
2022-07-29 00:00:00,2022.573579739904,59789.0,0.001069142948836
2022-07-29 03:00:00,2022.5739219712525,59789.125,0.000571625423617661
2022-07-29 06:00:00,2022.574264202601,59789.25,0.0002935286611318588
2022-07-29 09:00:00,2022.5746064339494,59789.375,0.00015422404976561666
2022-07-29 12:00:00,2022.5749486652978,59789.5,8.11057398095727e-05
2022-07-29 15:00:00,2022.575290896646,59789.625,-8.832744060782716e-05
2022-07-29 18:00:00,2022.5756331279945,59789.75,-0.00022307010658551008
2022-07-29 21:00:00,2022.575975359343,59789.875,-0.00026550510665401816
2022-07-30 00:00:00,2022.5763175906914,59790.0,-0.00022962027287576348
2022-07-30 03:00:00,2022.5766598220398,59790.125,-0.0003761965781450272
2022-07-30 06:00:00,2022.577002053388,59790.25,-0.000350036978488788
2022-07-30 09:00:00,2022.5773442847365,59790.375,-0.0004321518645156175
2022-07-30 12:00:00,2022.577686516085,59790.5,-0.0003615432360675186
2022-07-30 15:00:00,2022.5780287474333,59790.625,-0.0003685838892124593
2022-07-30 18:00:00,2022.5783709787815,59790.75,-0.0003650598519016057
2022-07-30 21:00:00,2022.57871321013,59790.875,-0.00022356203407980504
2022-07-31 00:00:00,2022.5790554414784,59791.0,-8.425279520452023e-05
2022-07-31 03:00:00,2022.5793976728269,59791.125,-0.00015872024232521653
2022-07-31 06:00:00,2022.5797399041753,59791.25,-0.00010740815196186304
2022-07-31 09:00:00,2022.5800821355235,59791.375,-5.0211267080158e-05
2022-07-31 12:00:00,2022.580424366872,59791.5,-1.563105615787208e-05
2022-07-31 15:00:00,2022.5807665982204,59791.625,-1.7033977201208472e-05
2022-07-31 18:00:00,2022.5811088295688,59791.75,-3.796082455664873e-05
2022-07-31 21:00:00,2022.5814510609173,59791.875,2.128412597812712e-05
2022-08-01 00:00:00,2022.5817932922655,59792.0,0.00016066848183982074
2022-08-01 03:00:00,2022.582135523614,59792.125,4.373030969873071e-05
2022-08-01 06:00:00,2022.5824777549624,59792.25,0.0001370278769172728
2022-08-01 09:00:00,2022.5828199863108,59792.375,0.00025183925754390657
2022-08-01 12:00:00,2022.583162217659,59792.5,0.0003571421839296818
2022-08-01 15:00:00,2022.5835044490075,59792.625,0.0002658637822605669
2022-08-01 18:00:00,2022.583846680356,59792.75,0.00013843251508660614
2022-08-01 21:00:00,2022.5841889117044,59792.875,0.0002086671302095056
2022-08-02 00:00:00,2022.5845311430528,59793.0,0.00020136302919127047
2022-08-02 03:00:00,2022.584873374401,59793.125,8.242976036854088e-05
2022-08-02 06:00:00,2022.5852156057495,59793.25,7.789791561663151e-05
2022-08-02 09:00:00,2022.585557837098,59793.375,0.0001183749409392476
2022-08-02 12:00:00,2022.5859000684463,59793.5,7.501366781070828e-05
2022-08-02 15:00:00,2022.5862422997945,59793.625,-4.07735351473093e-05
2022-08-02 18:00:00,2022.586584531143,59793.75,-7.086174446158111e-05
2022-08-02 21:00:00,2022.5869267624914,59793.875,-0.00015352561604231596
2022-08-03 00:00:00,2022.5872689938399,59794.0,-0.00022011398687027395
2022-08-03 03:00:00,2022.5876112251883,59794.125,-0.000201875576749444
2022-08-03 06:00:00,2022.5879534565365,59794.25,-0.00010979696526192129
2022-08-03 09:00:00,2022.588295687885,59794.375,3.7118763430044055e-05
2022-08-03 12:00:00,2022.5886379192334,59794.5,0.0001843499776441604
2022-08-03 15:00:00,2022.5889801505818,59794.625,0.00033985625486820936
2022-08-03 18:00:00,2022.5893223819303,59794.75,0.0006298399530351162
2022-08-03 21:00:00,2022.5896646132785,59794.875,0.0008501410484313965
2022-08-04 00:00:00,2022.590006844627,59795.0,0.001011574990116
2022-08-04 03:00:00,2022.5903490759754,59795.125,0.0012329858727753
2022-08-04 06:00:00,2022.5906913073238,59795.25,0.0014805691316723
2022-08-04 09:00:00,2022.591033538672,59795.375,0.001474380493164
2022-08-04 12:00:00,2022.5913757700205,59795.5,0.0013362385798245
2022-08-04 15:00:00,2022.591718001369,59795.625,0.0014964722795411
2022-08-04 18:00:00,2022.5920602327174,59795.75,0.0016116800252348
2022-08-04 21:00:00,2022.5924024640658,59795.875,0.0013400367461144
2022-08-05 00:00:00,2022.592744695414,59796.0,0.0010288427583873
2022-08-05 03:00:00,2022.5930869267625,59796.125,0.0006256122142076492
2022-08-05 06:00:00,2022.593429158111,59796.25,0.0003035672998521477
2022-08-05 09:00:00,2022.5937713894593,59796.375,9.271376620745286e-05
2022-08-05 12:00:00,2022.5941136208078,59796.5,-0.00014367687981575727
2022-08-05 15:00:00,2022.594455852156,59796.625,-0.0004156921349931508
2022-08-05 18:00:00,2022.5947980835044,59796.75,-0.0005294836009852588
2022-08-05 21:00:00,2022.5951403148529,59796.875,-0.000682035693898797
2022-08-06 00:00:00,2022.5954825462013,59797.0,-0.0007348267827183008
2022-08-06 03:00:00,2022.5958247775495,59797.125,-0.0008321743807755411
2022-08-06 06:00:00,2022.596167008898,59797.25,-0.0008378642378374934
2022-08-06 09:00:00,2022.5965092402464,59797.375,-0.0008150578942149878
2022-08-06 12:00:00,2022.5968514715948,59797.5,-0.000680760305840522
2022-08-06 15:00:00,2022.5971937029433,59797.625,-0.0004886426031589508
2022-08-06 18:00:00,2022.5975359342915,59797.75,-0.0006065205088816583
2022-08-06 21:00:00,2022.59787816564,59797.875,-0.0007989687728695571
2022-08-07 00:00:00,2022.5982203969884,59798.0,-0.0007384514901787043
2022-08-07 03:00:00,2022.5985626283368,59798.125,-0.0006175843882374465
2022-08-07 06:00:00,2022.598904859685,59798.25,-0.0005535662057809532
2022-08-07 09:00:00,2022.5992470910335,59798.375,-0.0004462297656573355
2022-08-07 12:00:00,2022.599589322382,59798.5,-0.000535505183506757
2022-08-07 15:00:00,2022.5999315537304,59798.625,-0.0005668200319632888
2022-08-07 18:00:00,2022.6002737850788,59798.75,-0.0005962222348898649
2022-08-07 21:00:00,2022.600616016427,59798.875,-0.0007574276532977819
